Aerials_Lost,Aerials_Won,Aerials_Won_Pct,Age,Assists,Assists_Per90,Avg_Shot_Distance,Ball_Recoveries,Blocked_Passes,Blocked_Shots,Blocks,CS_Pct,Carries,Carries_Into_Final_Third,Carries_Into_Penalty_Area,Challenges,Challenges_Lost,Crosses,Crosses_Into_Penalty_Area,Dispossessed,Fouls_Committed,Fouls_Drawn,GA90,GCA,GCA90,Goals,Goals_Per90,Goals_Per_Shot,Interceptions,Key_Passes,Long_Pass_Pct,Matches_Played,Medium_Pass_Pct,Minutes,Miscontrols,Name,Nation,Offsides,PK_Save_Pct,Pass_Completion_Pct,Passes_Completed,Passes_Into_Final_Third,Passes_Into_Penalty_Area,Passes_Received,Position,Progressive_Carries,Progressive_Carries_Distance,Progressive_Passes,Progressive_Passes_Received,Progressive_Passing_Distance,Red_Cards,SCA,SCA90,Save_Pct,Short_Pass_Pct,SoT_Pct,SoT_Per90,Starts,Tackles,Tackles_Won,Take_Ons_Attempted,Take_Ons_Success_Pct,Take_Ons_Tackled_Pct,Team,Touches,Touches_Att_3rd,Touches_Att_Pen,Touches_Def_3rd,Touches_Def_Pen,Touches_Mid_3rd,Yellow_Cards,id,xAG,xAG_Per90,xG,xG_Per90
14,9,39.1,32,18,0.48,14.5,101,12,0,12,N/a,1150,59,127,17,9,79,15,67,25,39,N/a,27,0.72,29,0.77,0.17,9,88,59.0,38,69.7,3371,116,Mohamed Salah,eg EGY,18,N/a,70.6,892,53,93,1407,FW,155,3700,144,488,3919,0,169,4.51,N/a,83.4,41.3,1.33,38,21,11,137,42.3,52.6,Liverpool,1695,1119,356,97,11,500,1,1152,14.2,0.38,25.2,0.67
