Position,Age,Matches_Played,Starts,Minutes,Goals,Assists,Yellow_Cards,Red_Cards,xG,xAG,Progressive_Carries,Progressive_Passes,Progressive_Passes_Received,Goals_Per90,Assists_Per90,xG_Per90,xAG_Per90,SoT_Pct,SoT_Per90,Goals_Per_Shot,Avg_Shot_Distance,Passes_Completed,Pass_Completion_Pct,Progressive_Passing_Distance,Short_Pass_Pct,Medium_Pass_Pct,Long_Pass_Pct,Key_Passes,Passes_Into_Final_Third,Passes_Into_Penalty_Area,Crosses_Into_Penalty_Area,SCA,SCA90,GCA,GCA90,Tackles,Tackles_Won,Challenges,Challenges_Lost,Blocks,Blocked_Shots,Blocked_Passes,Interceptions,Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Take_Ons_Attempted,Take_Ons_Success_Pct,Take_Ons_Tackled_Pct,Carries,Progressive_Carries_Distance,Carries_Into_Final_Third,Carries_Into_Penalty_Area,Miscontrols,Dispossessed,Passes_Received,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Ball_Recoveries,Aerials_Won,Aerials_Lost,Aerials_Won_Pct,transfer_value
-0.6666666666666666,-1.4,-1.05,-0.6190476190476191,-0.6779052093408872,-0.3333333333333333,-0.5,-0.25,0.0,-0.3368421052631579,-0.45,-0.47058823529411764,-0.4731182795698925,-0.35294117647058826,-0.22222222222222224,-0.2857142857142857,0.29411764705882343,-0.5384615384615385,-0.9079365079365079,-0.3914893617021277,-0.4166666666666667,-1.1637931034482758,-0.5489072017198137,0.30897703549060546,-0.36959980418553423,0.11808118081180785,0.4903677758318742,0.06469002695417804,-0.5,-0.4444444444444444,-0.4666666666666667,-0.25,-0.46511627906976744,-0.37987421383647796,-0.4,-0.45588235294117646,-0.53125,-0.5,-0.5333333333333333,-0.6428571428571429,-0.6,-0.375,-0.6153846153846154,-0.38235294117647056,-0.6544825882934058,-0.3112391930835735,-0.34738372093023256,-0.4392279603547209,-0.49829931972789115,-0.42857142857142855,-0.3851851851851852,0.23175965665236034,-2.950980392156864,-0.552901023890785,-0.418848167539267,-0.4782608695652174,-0.20512820512820512,-0.4485981308411215,-0.4,-0.6479846449136276,-0.65,-0.5,-0.3333333333333333,-0.3064516129032258,-0.5273311897106109,-0.4819277108433735,-0.3181818181818182,-1.4152626362735385,-0.6253275109170305
0.0,0.0,0.15,0.2857142857142857,0.3142185988669338,-0.3333333333333333,1.0,1.25,0.0,0.2526315789473685,0.04999999999999999,-0.058823529411764705,0.5017921146953405,-0.2222222222222222,-0.22222222222222224,0.7142857142857143,0.0,-0.15384615384615388,-0.20317460317460323,-0.2382978723404256,-0.4166666666666667,0.2155172413793104,0.5947689000358295,0.3507306889352818,0.32064618773711906,-0.05904059040590288,0.2171628721541163,0.25336927223719685,0.5,0.6851851851851852,-0.2,0.0,0.4418604651162791,0.03270440251572325,0.4,0.07352941176470586,2.0,1.95,1.8,1.7142857142857142,1.0,0.875,1.0769230769230769,1.4411764705882353,0.5309953074833292,0.3227665706051873,0.5276162790697675,1.0172143974960877,0.23639455782312926,-0.07142857142857142,0.08888888888888889,-1.3590844062947067,0.6830065359477122,0.39761092150170646,0.20224382946896036,0.391304347826087,-0.10256410256410256,0.5233644859813084,0.2,0.3439539347408829,1.6,0.5,-0.3333333333333333,-0.20967741935483872,0.8488745980707395,0.963855421686747,0.22727272727272727,0.5272547076313181,0.18165938864628822
-0.6666666666666666,0.2,-0.15,0.0,0.00690894016857814,0.0,0.0,0.5,0.0,-0.04210526315789473,-0.35,-0.3235294117647059,0.014336917562724014,-0.33986928104575165,0.1111111111111111,0.14285714285714282,-0.058823529411764754,-0.46153846153846156,-0.41904761904761906,-0.17021276595744683,0.25,-0.5431034482758619,0.8484414188462917,0.9102296450939443,1.2064618773711908,0.8413284132841343,0.644483362521892,0.36657681940700826,-0.4444444444444444,0.5925925925925926,-0.4,-0.25,-0.16279069767441862,-0.43018867924528303,-0.2,-0.27941176470588236,-0.0625,0.1,-0.2,-0.35714285714285715,-0.2,0.5,-0.5384615384615384,0.20588235294117646,0.5240800197579649,1.6253602305475505,1.3444767441860466,0.7981220657276995,-0.4336734693877551,-0.16666666666666666,-0.26666666666666666,1.1874105865522173,-1.8594771241830073,0.5921501706484642,0.418848167539267,-0.4782608695652174,-0.20512820512820512,-0.37383177570093457,-0.4,0.7170825335892514,-0.25,-0.1,0.0,-0.3064516129032258,-0.09003215434083602,1.4939759036144578,0.6818181818181818,0.3964321110009912,0.19213973799126638
0.3333333333333333,-0.6,0.2,-0.14285714285714285,-0.16553820643913222,0.3333333333333333,0.5,-0.5,0.0,0.631578947368421,0.8,1.0,-0.32974910394265233,1.4248366013071896,0.6666666666666666,0.857142857142857,0.7647058823529411,1.0,-0.13968253968253974,0.7319148936170214,0.0833333333333333,0.23275862068965547,-0.2823360802579721,-0.35908141962421664,-0.3414514747276955,-0.5313653136531363,-0.7915936952714538,0.07547169811320784,0.3888888888888889,-0.46296296296296297,0.6666666666666666,1.25,0.5813953488372093,1.0289308176100629,1.0,1.2205882352941173,0.125,0.15,0.26666666666666666,0.5,-0.05,-0.375,0.23076923076923078,0.029411764705882353,-0.24845640898987403,-0.276657060518732,-0.29505813953488375,-0.24517475221700574,0.5459183673469388,1.3095238095238095,1.037037037037037,-0.22603719599427768,0.5784313725490193,-0.10921501706484642,0.11428571428571428,0.34782608695652173,2.5641025641025643,0.9345794392523364,0.2,-0.22264875239923224,0.0,-0.35,1.0,1.0161290322580645,-0.012861736334405145,-0.1927710843373494,-0.4090909090909091,0.5391476709613481,0.5135371179039301
-0.6666666666666666,0.4,-0.45,0.047619047619047616,0.007461655382064392,0.0,-0.5,0.25,0.0,-0.08421052631578946,-0.35,-0.29411764705882354,-0.14336917562724014,-0.32679738562091504,0.1111111111111111,-0.2857142857142857,-0.11764705882352942,-0.38461538461538464,0.0,-0.17021276595744683,0.7500000000000001,2.0603448275862077,0.5274095306341813,0.43423799582463457,0.9761351119813976,0.3690036900369008,0.518388791593696,0.28571428571428586,-0.2777777777777778,0.18518518518518517,-0.4,-0.25,-0.11627906976744186,-0.36477987421383645,0.2,0.10294117647058824,0.34375,0.4,0.06666666666666667,-0.14285714285714285,0.3,1.25,-0.23076923076923078,0.2647058823529412,0.36799209681402817,1.798270893371758,1.3997093023255813,0.44340114762649974,-0.4302721088435374,-0.3333333333333333,-0.05925925925925926,1.771101573676681,-1.9444444444444453,0.5597269624573379,0.38474195961106955,-0.391304347826087,-0.20512820512820512,-0.29906542056074764,-0.2,0.40383877159309023,-0.3,-0.35,0.0,-0.24193548387096775,0.45016077170418006,0.7228915662650602,0.3181818181818182,0.2576808721506443,-0.045414847161572056
-0.6666666666666666,0.4,0.5,0.9523809523809523,0.8835152687577725,0.3333333333333333,0.0,0.75,0.0,-0.16842105263157894,0.24999999999999994,1.5,0.946236559139785,0.5228758169934641,0.1111111111111111,-0.07142857142857144,-0.29411764705882354,-0.2307692307692308,-0.3301587301587302,-0.28936170212765966,1.0833333333333335,1.8017241379310354,0.7266212826943748,-0.5594989561586637,0.9991433117121528,-0.17712177121771283,-0.777583187390543,-1.0512129380053905,0.3888888888888889,1.0185185185185186,1.0666666666666667,2.5,0.9302325581395349,0.022641509433962342,0.4,-0.10294117647058824,1.125,1.55,1.5333333333333334,1.3571428571428572,1.05,1.125,1.0,1.5,0.8975055569276364,1.4063400576368876,1.2950581395348837,0.8878455920709442,0.8656462585034014,0.023809523809523808,1.6888888888888889,-0.008583690987124788,-0.5000000000000004,0.5443686006825939,1.0040388930441286,1.434782608695652,0.8205128205128205,1.1214953271028036,0.7,0.44529750479846447,0.5,1.2,0.3333333333333333,1.596774193548387,1.8263665594855305,0.0963855421686747,0.2727272727272727,-0.37264618434093166,0.0
-0.6666666666666666,-0.4,0.6,1.0476190476190477,0.9465248030952051,1.0,3.0,1.25,1.0,0.7157894736842106,2.3,2.1470588235294117,0.9605734767025089,1.9477124183006536,0.4444444444444444,1.1428571428571428,0.05882352941176467,0.6923076923076923,-0.02539682539682542,0.10212765957446805,0.5,-0.12931034482758594,1.378717305625224,0.33402922755741105,0.9083343532003427,0.5461254612546137,0.11208406304728613,-0.7061994609164416,2.0555555555555554,0.8703703703703703,1.5333333333333334,2.25,1.6046511627906976,0.410062893081761,2.0,0.5735294117647057,2.1875,2.3,1.7333333333333334,1.2857142857142858,1.45,0.375,2.076923076923077,1.088235294117647,1.332180785379106,0.7146974063400576,1.190406976744186,1.3030777256129369,1.804421768707483,1.7857142857142858,3.6148148148148147,0.0028612303290413248,-0.2777777777777783,1.1928327645051195,1.2541510845175767,2.130434782608696,2.6666666666666665,1.4205607476635513,1.95,1.2099808061420345,0.85,1.75,1.6666666666666667,2.725806451612903,1.247588424437299,0.5301204819277109,0.7727272727272727,-0.3052527254707633,0.862882096069869
-0.6666666666666666,0.2,-0.05,0.09523809523809523,0.022937681359679427,-0.3333333333333333,-0.5,0.75,0.0,0.0,0.14999999999999997,0.3235294117647059,0.21505376344086022,0.2222222222222222,-0.22222222222222224,-0.2857142857142857,-0.058823529411764754,0.07692307692307689,0.14920634920634906,-0.06808510638297875,-0.4166666666666667,-1.0603448275862069,0.024364027230383375,-0.15866388308977072,0.15077713866111858,-0.41328413284132853,-0.37828371278458806,-0.20485175202156314,-0.05555555555555555,0.25925925925925924,0.0,0.75,-0.09302325581395349,-0.3446540880503145,0.0,-0.07352941176470586,0.21875,0.35,0.3,0.2857142857142857,0.2,0.125,0.3076923076923077,0.2647058823529412,-0.004445542109162756,0.21902017291066284,0.28343023255813954,0.1596244131455399,0.04591836734693878,0.40476190476190477,0.02962962962962963,-0.12303290414878429,0.3169934640522873,-0.07337883959044368,0.042483171278982795,-0.08695652173913043,0.0,0.037383177570093455,0.2,-0.06449136276391555,0.0,-0.25,0.3333333333333333,0.14516129032258066,-0.07717041800643087,0.7710843373493976,0.45454545454545453,0.15857284440039646,0.07685589519650655
-0.6666666666666666,0.8,0.05,0.38095238095238093,0.3413016443277601,-0.3333333333333333,-0.5,0.25,0.0,0.2526315789473685,-0.25,0.8823529411764706,1.6774193548387097,-0.26143790849673204,-0.22222222222222224,-0.2857142857142857,0.0,-0.38461538461538464,-0.4857142857142857,-0.2382978723404256,-0.4166666666666667,-0.16379310344827577,1.640988892869939,1.1189979123173261,1.3126912250642517,0.8560885608856095,0.6725043782837138,1.1051212938005388,0.0,2.7222222222222223,0.26666666666666666,0.25,0.3488372093023256,-0.08301886792452833,0.2,-0.07352941176470586,0.0,0.05,-0.03333333333333333,-0.21428571428571427,-0.1,0.625,-0.46153846153846156,0.08823529411764706,1.0684119535687824,0.9798270893371758,1.1380813953488371,1.3114241001564946,0.8520408163265306,-0.047619047619047616,-0.3851851851851852,3.092989985693848,-2.950980392156864,1.4061433447098977,1.8698578908002992,2.217391304347826,-0.20512820512820512,-0.3364485981308411,-0.15,1.4587332053742803,0.2,-0.1,-0.3333333333333333,0.04838709677419355,0.707395498392283,0.9156626506024096,0.9090909090909091,-0.09514370664023783,0.8524017467248908
-0.6666666666666666,0.8,-0.75,-0.3333333333333333,-0.3971258808898715,-0.3333333333333333,-0.5,-0.5,0.0,-0.3368421052631579,-0.45,-0.11764705882352941,0.12903225806451613,-0.32679738562091504,-0.22222222222222224,-0.2857142857142857,-0.23529411764705885,-0.5384615384615385,-0.9079365079365079,-0.3914893617021277,-0.4166666666666667,-0.9741379310344827,0.031529917592260835,1.1440501043841331,0.1799045404479256,1.2103321033210352,0.8056042031523648,0.26954177897574116,-0.4444444444444444,0.2222222222222222,-0.4,-0.25,-0.32558139534883723,-0.37987421383647796,-0.4,-0.45588235294117646,-0.3125,-0.2,-0.4,-0.5,-0.3,-0.125,-0.3076923076923077,-0.2647058823529412,-0.20103729315880464,0.19596541786743515,0.10901162790697674,0.08242044861763172,-0.31802721088435376,-0.38095238095238093,-0.4148148148148148,3.092989985693848,-2.950980392156864,-0.04607508532423208,0.23455497382198953,-0.043478260869565216,-0.10256410256410256,-0.37383177570093457,-0.25,-0.1289827255278311,-0.55,-0.55,-0.3333333333333333,-0.27419354838709675,-0.3086816720257235,0.0963855421686747,-0.13636363636363635,0.2576808721506443,0.5973799126637555
